,document_url,keywords,region,sector,title,date_posted,country,project_type,seeking_support,meta_organization,meta_category,meta_collected_date,meta_base_url
207,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MoldovaTAPA2.pdf,"agriculture / forestry / land use, carbon, crops, Eastern Europe, global climate, Moldova",Eastern Europe,Agriculture / Forestry / Land-use,Vetch field as green fertilizer into 5 year crop rotation technology, 2013,"Moldova, Republic of",Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
208,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MoldovaTAPA3.pdf,"agriculture / forestry / land use, Eastern Europe, implementation, manure, Moldova ",Eastern Europe,Agriculture / Forestry / Land-use,Applying 50 t/ha of manure with bedding to agricultural soils once per five years technology, 2013,"Moldova, Republic of",Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
209,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MoldovaTAPA4.pdf,"Eastern Europe, global climate, health, human health, Moldova ",Eastern Europe,Human health,Provisional posts of medical emergency care and prompt rehabilitation during critical periods of waves health care measure, 2013,"Moldova, Republic of",Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
210,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:MoldovaTAPA5.pdf,"Eastern Europe, fresh water availability, fresh water resource, human health, Moldova, water resources",Eastern Europe,Human health,Rural population supply with drinking water of guaranteed quality. Building of local water supply systems technology, 2013,"Moldova, Republic of",Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
211,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire14.pdf,"Africa, agriculture, chemicals sector processes, Cote d'Ivoire, crop yields, crops, forestry, international development, land-use, pests",Africa,Agriculture / Forestry / Land-use,"Production of insecticides based on neem leaves against mango and cocoa seasonal pests  (cocoa mirid, mealybugs mango)", 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
212,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire15.pdf,"Africa, agriculture, anthropogenic emissions, Cote d'Ivoire, crops, forestry, forests, international development, land-use, reforestation",Africa,Agriculture / Forestry / Land-use,Reforestation of 500 hectares of teak plantation in association with leguminous plants and food crops, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
213,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire16.pdf,"Africa, Cote d'Ivoire, efficient construction of buildings, implementation, international development, national policies, stakeholders, sustainable development, water resources",Africa,Water,Completion of 300 boreholes with handpumps, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
214,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire17.pdf,"Africa, Cote d'Ivoire, implementation, international development, stakeholders, sustainable development, water resources",Africa,Water,Completion of improved water systems for 24 villages, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
215,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire18.pdf,"Africa, Cote d'Ivoire, efficient construction of buildings, implementation, international development, stakeholders, sustainable development, water resources",Africa,Water,Completion of 15 standpipes, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
216,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire19.pdf,"Africa, agriculture, biodiversity loss, coastal zones, coasts, Cote d'Ivoire, crop yields, energy, forestry, infectious diseases, international development, land-use, pollution, protection, reforestation, scrubbers, sustainable development, water resources",Africa,Agriculture / Forestry / Land-use,Restoration and protection of riverbeds and their affluents through participatory reforestation campaigns, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
217,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Cotedivoire20.pdf,"Africa, agriculture, Cote d'Ivoire, forestry, implementation, international development, land-use, sustainability, water resources",Africa,Agriculture / Forestry / Land-use,Assessment of the availability and quality of water resources in the national territory, 2012,Cote d'Ivoire,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
218,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA1.pdf,"agriculture / forestry / land use, Asia and the Pacific, building types, global climate, infectious diseases, international development, pests, Thailand, training",Asia and the Pacific,Agriculture / Forestry / Land-use,Agricultural forecasting and early warning systems, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
219,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA2.pdf,"adaptation, agriculture / forestry / land use, Asia and the Pacific, crops, global climate, international development, Thailand",Asia and the Pacific,Agriculture / Forestry / Land-use,Crop improvement technologies, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
220,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Dominicanrepublic1.pdf,"building types, Dominican Republic, electricity generation, energy, energy efficiency, international development, Latin America and the Caribbean, LEDS, lighting, low emission development strategies",Latin America and the Caribbean,Energy,Change in the lighting of government building, 2012,Dominican Republic,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
221,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA3.pdf,"agriculture / forestry / land use, Asia and the Pacific, training,Thailand ",Asia and the Pacific,Agriculture / Forestry / Land-use,Precision farming technologies, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
222,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Dominicanrepublic2.pdf,"Dominican Republic, efficient construction of buildings, international development, Latin America and the Caribbean, sand traps, sewage, waste, water resources",Latin America and the Caribbean,Water,Rehabilitation and extension of 5 treatment domestic wastewater plants in marginal areas of the Santo Domingo province, 2012,Dominican Republic,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
223,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA4.pdf,"Asia and the Pacific, international development, irrigated agriculture, irrigation, resource management, Thailand, water resource management, water resources",Asia and the Pacific,Water,The networking and management of water infrastructures, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
224,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Dominicanrepublic3.pdf,"Dominican Republic, freshwater availability, global climate, Latin America and the Caribbean, protection, soil erosion, water, water quality, water resources",Latin America and the Caribbean,Water,"Switch from slow to fast filtration technology in supply plants in the provinces of the northern, southern and eastern regions", 2012,Dominican Republic,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
225,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA5.pdf,"actors, Asia and the Pacific, climate forecast, climate prediction, global climate, international development, maintenance, stakeholders, Thailand, water resources",Asia and the Pacific,Water,Seasonal climate prediction, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
226,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Dominicanrepublic4.pdf,"coastal zones, coasts, Dominican Republic, international development, Latin America and the Caribbean, livestock, monitoring, tourism, water resources",Latin America and the Caribbean,Water,Diagnosis of water quality of surface sources in the Atlantic region of the country, 2012,Dominican Republic,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
227,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA6.pdf,"actors, Asia and the Pacific, international development, maintenance, natural disasters, stakeholders, Thailand, water ",Asia and the Pacific,Water,The sensor webs, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
228,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Dominicanrepublic5.pdf,"biodiversity loss, Dominican Republic, economic cost, ecosystems, international development, Latin America and the Caribbean, protection, waste, water resources",Latin America and the Caribbean,Water,"Evaluation of fresh-water closed systems,  (Cabral lagoon, Crystal lagoon and round lagoon) of the Dominican Republic", 2012,Dominican Republic,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
229,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPA7.pdf,"climate observation / early warning, Asia and the Pacific, global climate, Thailand, weather ",Asia and the Pacific,Climate observation / Early warning,Technology action plan (national data center), 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
230,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPM1.pdf,"Asia and the Pacific, baseline, electricity grids, energy, implementation, Thailand",Asia and the Pacific,Energy,Smart grids, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
231,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPM2.pdf,"Asia and the Pacific, energy, implementation, Thailand, waste for energy ",Asia and the Pacific,"Waste, Energy",Waste to power generation, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
232,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPM3.pdf,"Asia and the Pacific, boilers, energy, projects, storage tanks, Thailand ",Asia and the Pacific,"Industry, Energy",Energy efficient in boiler, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
233,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPM4.pdf,"Asia and the Pacific, capture and storage, carbon capture and storage, energy, Thailand",Asia and the Pacific,Energy,Carbon capture and storage (CCS), 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
234,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:ThailandTAPM5.pdf,"Asia and the Pacific, bio fuels, energy, interventions, projects, renewable fuels, Thailand",Asia and the Pacific,Energy,Second generation biofuels, 2012,Thailand,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
235,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM1.pdf,"Asia and the Pacific, bio-gas, biomass, energy, projects, solid biomass, Sri Lanka, waste for energy",Asia and the Pacific,Energy,Conversion of biomass and waste to energy, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
236,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM2.pdf,"alternative energies, alternative power, Asia and the Pacific, electricity grids, energy, energy efficiency, renewable energy systems, renewable energies, Sri Lanka, wind",Asia and the Pacific,Energy,"Smart grid technology for wind, solar and small hydro for grid integration", 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
237,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM3.pdf,"alternative power, alternative energies, Asia and the Pacific, electric power generation, electricity generation, energy, lighting, low emission development strategies, mitigation, renewable energies, renewable energy systems, Sri Lanka",Asia and the Pacific,Energy,Building management systems, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
238,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM4.pdf,"Asia and the Pacific, passenger transports, public transports, roads, Sri Lanka, transport",Asia and the Pacific,Transport,Integration of non - motorized transport methods along with regularized public transport system, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
239,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM5.pdf,"Asia and the Pacific, baseline, carpool systems, economic cost, emissions, indicators, monetary, Sri Lanka, transport",Asia and the Pacific,Transport,Car pooling and park-and-ride systems, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
240,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM6.pdf,"Asia and the Pacific, electric power generation, Sri Lanka, transport ",Asia and the Pacific,Transport,Electrification of the existing railway system, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
241,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM7.pdf,"Asia and the Pacific, biomass, energy, energy efficiency, implementation, industry, mitigation, solid biomass, Sri Lanka",Asia and the Pacific,Industry,Energy efficient motors, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
242,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM8.pdf,"Asia and the Pacific, economic variables, energy, industry, Sri Lanka, variable ",Asia and the Pacific,Industry,Variable speed drives for motors, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
243,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPM9.pdf,"Asia and the Pacific, biomass, co-generation, combined heat and power CHP, crops, economic cost, electric power generation, energy, industry, mitigation, solid biomass, Sri Lanka",Asia and the Pacific,Industry,Biomass residue based cogeneration combined heat and power (CHP), 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
244,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM1.pdf,"Asia and the Pacific, energy, international development, mitigation, training, wind, Viet Nam ",Asia and the Pacific,Energy,Wind power technology, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
245,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM2.pdf,"Asia and the Pacific, energy, incentives, innovation, international development, lighting, mitigation, Viet Nam",Asia and the Pacific,Energy,Compact fluorescent lamps (CFLs), 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
246,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM3.pdf,"Asia and the Pacific, buses, energy, financing, infrastructure, innovation, international development, mitigation, Viet Nam ",Asia and the Pacific,Energy,Bus rapid transit, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
247,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM4.pdf,"actors, Asia and the Pacific, combined heat and power CHP, energy, global climate, international development, mitigation, stakeholders, training, Viet Nam",Asia and the Pacific,Energy,Combined heat and power (CHP) or heat and power cogeneration, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
248,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia1.pdf,"biomass combustion, Eastern Europe, efficient construction of buildings, energy, forestry, Georgia, manufacturing, water resources, wood fuel, woody biomass",Eastern Europe,Energy,Efficient wood stove pilot project, 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
249,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM5.pdf,"agriculture / forestry / land use, Asia and the Pacific, bio-gas, global climate, innovation, international development, mitigation, training, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Biogas, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
250,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia2.pdf,"building types, coastal zones, Eastern Europe, efficient construction of buildings, energy, Georgia, infrastructure, settlements",Eastern Europe,Infrastructure / Settlement (including coastal zones),Sustainable social housing pilot project, 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
251,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM6.pdf,"agriculture / forestry / land use, Asia and the Pacific, incentives, international development, mitigation, training, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Wet and dry irrigation in certain rice growth stages, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
252,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia3.pdf,"coastal zones, coasts, coral reefs, Eastern Europe, energy, Georgia, infrastructure, protection, settlements, tourism",Eastern Europe,Infrastructure / Settlement (including coastal zones),The Black Sea coastal zone (Anaklia), 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
253,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM7.pdf,"agriculture / forestry / land use, Asia and the Pacific, incentives, international development, mitigation, training, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Nutrition enhancement in dairy cattle, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
254,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia4.pdf,"agriculture, Eastern Europe, forestry, Georgia, global climate, international development, land-use, rainfall pattern, soil erosion",Eastern Europe,Agriculture / Forestry / Land-use,Measures to combat soil water erosion in Adjara, 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
255,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM8.pdf,"agriculture / forestry / land use, Asia and the Pacific, forestry, forests, international development, training, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Sustainable forest management technology, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
256,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia5.pdf,"agriculture, Eastern Europe, forestry, Georgia, global climate, implementation, international development, irrigated agriculture, land-use, water resources",Eastern Europe,Agriculture / Forestry / Land-use,"Proposal for rehabilitation, renewal and optimization of irrigation systems in Kakheti region", 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
257,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM9.pdf,"afforestation, agriculture / forestry / land use, Asia and the Pacific, forestry, forests, global climate, innovation, international development, mitigation, training, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Afforestation technology, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
258,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia6.pdf,"agriculture, Eastern Europe, energy, forestry, Georgia, global climate, implementation, international development, irrigated agriculture, land-use",Eastern Europe,Agriculture / Forestry / Land-use,"Long-term forecasting (25-30 years) of spatial and temporal development trends of hazardous geological processes (landslides, mudflows, erosion) in Ajara region on the background of global climate change", 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
259,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPM10.pdf,"agriculture / forestry / land use, Asia and the Pacific, building types, forestry, global climate, mitigation, Viet Nam",Asia and the Pacific,Agriculture / Forestry / Land-use,Mangrove forest recovery technologies, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
260,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Georgia7.pdf,"agriculture, climate relevant regulations, Eastern Europe, forestry, Georgia, implementation, land-use, landslides, rules and regulations, water resources",Eastern Europe,Agriculture / Forestry / Land-use,Landslide preventive measures for minimizing of risks to population and engineering and economic facilities in Ajara region, 2012,Georgia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
261,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA1.pdf,"agriculture / forestry / land use, Asia and the Pacific, crops, innovation, international development, training, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Plant genetics/plant breeding, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
262,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA2.pdf,"agriculture / forestry / land use, Asia and the Pacific, international development, rice, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Shifting from rice to upland grains, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
263,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:viet namTAPA3.pdf,"agriculture / forestry / land use, Asia and the Pacific, global climate, international development, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Shifting from triple cropping to double cropping plus shrimp/fish/poultry farming, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
264,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia1.pdf,"agriculture, Asia and the Pacific, biomass, building types, forestry, forests, Indonesia, international development, land-use, monitoring",Asia and the Pacific,Agriculture / Forestry / Land-use,National capacity building on technology for forest-peat carbon measurement and monitoring, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
265,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA4.pdf,"agriculture / forestry / land use, Asia and the Pacific, forestry, global climate, innovation, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Plant science/plant genetics, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
266,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia2.pdf,"agriculture, Asia and the Pacific,  building types, forestry, forests, global climate,  Indonesia, international development, land-use",Asia and the Pacific,Agriculture / Forestry / Land-use,National capacity building on unified peat re-mapping technology, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
267,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA5.pdf,"agriculture / forestry / land use, Asia and the Pacific, forestry, international development, Viet Nam ",Asia and the Pacific,Agriculture / Forestry / Land-use,Agro-forestry, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
268,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia3.pdf,"agriculture, Asia and the Pacific, building types, forestry, forests, global climate,  Indonesia,  international development, land-use, water resources",Asia and the Pacific,Agriculture / Forestry / Land-use,Carbon measurement and monitoring, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
269,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA6.pdf,"Asia and the Pacific, international development, rain, rainfall pattern, training, Viet Nam, water resources",Asia and the Pacific,Water,Rooftop rainfall harvesting for household usage, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
270,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia4.pdf,"Asia and the Pacific, energy, Indonesia, industry, international development, photovoltaic power",Asia and the Pacific,Energy,Construction of PV cell industry, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
271,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA7.pdf,"Asia and the Pacific, international development, rain, rainfall pattern, Viet Nam, water resources",Asia and the Pacific,Water,Runoff water harvesting, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
272,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia5.pdf,"agriculture, Asia and the Pacific, droughts, forestry, global climate, Indonesia, international development, land-use, rice",Asia and the Pacific,Agriculture / Forestry / Land-use,The agricultural calendar determination for the cultivation of the flood and drought resistant rice varieties, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
273,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA8.pdf,"Asia and the Pacific, international development, training, Viet Nam, water resources ",Asia and the Pacific,Water,Integrated river basin management, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
274,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia6.pdf,"adaptation, agriculture, Asia and the Pacific, food security, forestry, global climate,  Indonesia, international development, land-use, rice",Asia and the Pacific,Agriculture / Forestry / Land-use,Floating net cage (KJA) milk fish cultivation, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
275,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA9.pdf,"Asia and the Pacific, Infrastructure / settlement (including coastal zones), international development, training, Viet Nam ",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Sea-dike technology, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
